CustomerID,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Tech_Support,Paperless_Billing,Payment_Method,Customer_Service_Calls,Monthly_Increase_Rate,Churn
2200,47,59.74829657660871,444.39988216149567,One year,No,No,No,No,Bank transfer,6,-3.585664309224623,0
2201,15,29.469888680875968,2512.743194674968,One year,No,No,Yes,No,Electronic check,8,-4.827171993258583,1
2202,70,141.24316019399078,5596.838287123664,Month-to-month,No,Yes,No,No,Bank transfer,6,-0.695871566876316,1
2203,47,71.29164680657851,7613.7863877125055,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,2,-3.5736541589150495,0
2204,9,123.05003447041912,708.5527998745,One year,No,No,Yes,Yes,Bank transfer,7,2.1876417820519585,0
2205,16,56.28873731889958,325.02210333924495,One year,DSL,No,Yes,No,Mailed check,7,3.8025154990769376,1
2206,69,104.02746457607527,7084.762982587203,One year,DSL,No,Yes,No,Bank transfer,8,4.598476117644124,1
2207,61,133.53041352350468,6010.347625914816,Two year,Fiber optic,No,Yes,No,Mailed check,8,-2.153413795107848,0
2208,10,25.413722904197442,7938.763775329045,Two year,DSL,Yes,No,Yes,Electronic check,8,4.27976097653179,0
2209,50,127.9826494091916,3234.66376357866,One year,No,Yes,No,No,Credit card,3,-4.818967164882739,0
2210,3,94.27329064635072,3386.8021505804777,Two year,Fiber optic,Yes,No,Yes,Bank transfer,9,-0.21157823755908645,1
2211,70,98.971328008114,1461.2635146498517,One year,Fiber optic,No,No,No,Electronic check,3,2.381720986186398,0
2212,51,88.01054010477775,1015.1925055189739,Two year,Fiber optic,Yes,No,Yes,Electronic check,1,-2.632968481128668,1
2213,19,133.68176342687352,4671.87228366288,Two year,Fiber optic,No,No,Yes,Bank transfer,7,11.28009194634635,0
2214,42,25.64633644063287,2977.851510229177,Month-to-month,DSL,No,No,Yes,Bank transfer,1,-0.9757521538369174,1
2215,35,53.933690899660256,734.499938767436,Two year,No,No,No,Yes,Mailed check,2,10.097794232925356,1
2216,46,133.8491300516902,7107.197849234227,One year,Fiber optic,Yes,No,Yes,Bank transfer,8,4.47786078911655,1
2217,26,117.80494132915427,1667.0160991697312,Two year,DSL,No,No,Yes,Bank transfer,1,4.594861862903288,0
2218,69,22.29387082321876,6013.816341327909,Two year,DSL,No,Yes,Yes,Mailed check,0,7.903886722112535,0
2219,64,87.21081681726213,2329.6059093330778,Month-to-month,Fiber optic,No,No,Yes,Mailed check,4,-4.114445767340024,1
2220,37,88.84444849264773,6521.948162947113,Month-to-month,DSL,No,Yes,No,Bank transfer,6,-3.424813199997143,1
2221,49,72.11467756662836,1035.335047278467,One year,Fiber optic,No,Yes,Yes,Bank transfer,3,1.536869795450282,1
2222,21,58.66113316805866,6072.965720751916,Two year,DSL,No,Yes,Yes,Bank transfer,3,3.3364500100344436,0
2223,64,108.62423055360448,875.1391038140482,Two year,Fiber optic,Yes,No,Yes,Credit card,2,3.598815943896394,0
2224,5,47.012760411618,3630.634724069852,Month-to-month,DSL,No,No,Yes,Credit card,5,8.53774261650936,0
2225,70,123.86331306932179,5898.634369736876,One year,Fiber optic,No,No,No,Electronic check,7,-4.985899763276955,0
2226,4,124.39483089977134,1468.4252113765147,One year,No,No,Yes,Yes,Electronic check,1,14.182101841593774,0
2227,39,73.98398688446667,2356.7534118891117,Month-to-month,No,Yes,No,Yes,Bank transfer,5,-1.5102517804611026,0
2228,35,56.861241418254195,6931.659237528362,Month-to-month,Fiber optic,No,No,Yes,Mailed check,7,-0.02736647389526503,0
2229,1,56.904163606792714,7092.442635170403,Month-to-month,DSL,Yes,No,Yes,Bank transfer,0,13.11254369050327,0
2230,24,82.69787211950731,454.9900743765372,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,3,-4.890171982608955,0
2231,57,113.54529921741664,1427.9156242885047,Month-to-month,No,Yes,No,Yes,Electronic check,0,14.826121631179078,0
2232,70,66.65292982920164,1028.0283281555862,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,3,-4.2808532874579335,0
2233,41,99.3056349095077,1519.5754477452938,Two year,No,No,No,No,Bank transfer,8,-2.5890896101288075,0
2234,54,69.72297987573727,7764.483022019553,Month-to-month,Fiber optic,No,No,No,Electronic check,5,-0.19786574902223641,1
2235,46,59.58801458967983,4458.076465444606,Month-to-month,Fiber optic,No,No,Yes,Electronic check,5,3.774432802258147,1
2236,60,23.231737069053242,3798.087884593922,Month-to-month,Fiber optic,Yes,No,No,Mailed check,4,5.369030674311846,0
2237,60,20.508833745600782,7877.292247431667,One year,Fiber optic,Yes,No,Yes,Mailed check,2,-2.9056305766267054,0
2238,57,49.53699811816058,4499.953425899809,One year,DSL,No,No,Yes,Mailed check,1,-3.526522027579422,0
2239,31,72.8328172841294,5322.831626029644,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,8,-4.362819271884639,1
2240,24,130.66395175706782,2728.887313788524,One year,No,No,No,Yes,Credit card,8,0.13501401348406272,0
2241,36,123.80295158095531,3118.7074296251967,Two year,No,No,No,Yes,Bank transfer,6,13.43065947190485,1
2242,30,54.73148413643869,4795.834132091677,Month-to-month,Fiber optic,No,Yes,No,Mailed check,1,2.7968503777580622,1
2243,24,51.79025758795891,651.3076936036716,One year,DSL,No,No,Yes,Electronic check,3,10.280147841890985,0
2244,30,49.55186923910357,2121.474799753724,One year,DSL,No,No,Yes,Mailed check,7,-1.196236109220985,0
2245,7,64.10085426875271,1654.8128207364261,Month-to-month,DSL,No,No,No,Bank transfer,9,-3.7064154854679154,1
2246,35,84.7658335430191,225.55780580602843,Two year,DSL,No,No,Yes,Credit card,5,6.0855957696732546,0
2247,55,77.02681036410482,4341.520037111333,Two year,Fiber optic,No,No,Yes,Credit card,4,11.441848007410037,1
2248,14,48.37551584159419,4532.317432238645,One year,Fiber optic,No,No,Yes,Bank transfer,9,12.9691983332709,1
2249,10,36.958683292670344,3133.1198619943452,Month-to-month,DSL,No,No,No,Mailed check,1,5.924092070702018,0
2250,16,21.6351156232054,2222.947008771848,Two year,No,No,No,Yes,Bank transfer,0,0.8806456806206198,1
2251,54,40.015221026645506,5251.273020357536,One year,No,No,No,Yes,Bank transfer,0,-2.8097650952547837,0
2252,70,111.69632812523537,1163.8073749372093,Month-to-month,Fiber optic,No,No,No,Credit card,0,8.356457084772595,0
2253,44,51.67301401492578,4197.058749919139,One year,DSL,No,No,Yes,Credit card,5,0.6087363423617038,0
2254,45,80.91823531579627,6167.784487903898,One year,No,Yes,No,Yes,Credit card,3,11.879248488963952,0
2255,56,96.86914936002181,1397.9540732245312,Two year,Fiber optic,Yes,No,No,Bank transfer,8,7.10242236906576,1
2256,57,135.28931736810893,6050.750354906968,Month-to-month,DSL,No,Yes,Yes,Mailed check,8,12.177571267094518,1
2257,21,135.55116279114452,6110.276622311844,Month-to-month,DSL,No,No,No,Bank transfer,2,6.333060200103027,1
2258,68,116.94538537857667,573.4205210205937,One year,DSL,No,No,No,Mailed check,5,10.434847254088865,1
2259,50,24.570408966305184,248.3961760887365,Two year,DSL,Yes,Yes,Yes,Mailed check,5,0.8861030182219736,0
2260,33,94.75915448110393,7794.089707306739,Month-to-month,No,No,No,No,Bank transfer,9,5.0611758076516296,1
2261,7,122.25585120809585,1627.723010040717,Two year,Fiber optic,Yes,No,No,Mailed check,9,-4.611872541941802,1
2262,70,22.247445819237218,6594.899751890814,One year,No,No,No,No,Mailed check,0,7.156634866471112,0
2263,15,91.45899977535518,4538.6201590578585,Two year,Fiber optic,No,No,Yes,Bank transfer,8,5.674786951209063,0
2264,32,131.50933895218384,2189.3300445422747,One year,DSL,No,No,Yes,Credit card,3,10.105646448604064,0
2265,20,81.6332698594947,1126.7664492886195,Month-to-month,No,No,No,Yes,Bank transfer,5,9.579119309721314,1
2266,15,20.5338063766683,4023.7504612640473,One year,No,Yes,No,Yes,Credit card,9,7.552340036698158,1
2267,48,21.431736583628968,3318.103011872654,Two year,Fiber optic,Yes,No,Yes,Mailed check,7,-3.8662917275826536,0
2268,71,74.16268486378758,5621.200072424836,Month-to-month,DSL,Yes,No,No,Credit card,0,13.060194145221544,0
2269,21,40.151126764178095,7242.931541427041,One year,Fiber optic,Yes,Yes,No,Credit card,7,-4.639616181854063,1
2270,42,106.37858542212375,6461.459887011163,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,5,11.065353208451224,1
2271,26,112.14390443780002,2268.171196618014,Month-to-month,DSL,No,Yes,No,Electronic check,0,4.586927025349397,0
2272,14,43.12437340988171,7043.572425773215,Two year,DSL,No,No,Yes,Credit card,8,11.359871257792594,0
2273,57,135.50932750818305,6683.791381426372,Month-to-month,DSL,No,No,No,Electronic check,8,4.3013974742538394,1
2274,37,77.44801984726035,7440.176246401969,Two year,DSL,Yes,No,No,Credit card,9,7.9387561014362795,0
2275,58,38.56996798695008,3723.4204862001025,One year,Fiber optic,No,Yes,Yes,Electronic check,7,2.2653101156399247,1
2276,21,119.3527077490214,6171.743862034247,Two year,Fiber optic,No,Yes,Yes,Mailed check,6,9.873574722726577,0
2277,69,122.69668500218047,4774.098717636996,Month-to-month,DSL,Yes,No,No,Bank transfer,0,0.08352350228995498,0
2278,3,103.10841144650948,2552.9717451409183,Month-to-month,No,No,No,Yes,Electronic check,0,9.387118237503048,1
2279,37,130.95052191633192,7956.004920087831,Month-to-month,No,No,No,Yes,Bank transfer,7,-1.1323469784557005,1
2280,49,115.85848636398727,402.6289880333247,Two year,DSL,No,No,No,Electronic check,9,9.443353673454508,1
2281,19,134.68674583950877,1381.95332321669,One year,Fiber optic,No,No,No,Credit card,7,0.8734261048433485,0
2282,12,76.40544630311233,7151.08466400197,Month-to-month,DSL,No,Yes,No,Electronic check,0,0.5726354409747225,1
2283,61,117.18762665292752,578.4464629598048,Two year,DSL,No,Yes,No,Electronic check,7,11.229878749572134,0
2284,41,149.96770324577577,7105.883272013822,Two year,Fiber optic,No,No,Yes,Bank transfer,7,11.273852733801327,1
2285,33,114.24105567755049,5750.249660859787,Two year,DSL,Yes,Yes,Yes,Bank transfer,9,8.82804739050713,1
2286,50,34.843891430827185,389.80364261688425,Month-to-month,No,No,No,No,Electronic check,9,13.478172615148733,0
2287,68,87.38143391579379,3491.628338547995,Month-to-month,DSL,No,No,No,Bank transfer,2,-1.8761261330986545,0
2288,71,96.35521286159363,6060.324652517673,Two year,Fiber optic,No,No,No,Electronic check,0,0.38642640426208175,1
2289,33,42.64738775928083,4706.492248583318,One year,DSL,No,No,Yes,Credit card,2,0.8802817324020351,0
2290,24,145.17591244314488,7493.383206519218,Month-to-month,Fiber optic,No,No,No,Credit card,7,1.105726748020242,1
2291,61,42.82537109250012,6954.387860004799,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,7,1.5606396776860727,0
2292,61,43.08252956271896,2727.9163191397533,Two year,No,No,No,Yes,Bank transfer,6,8.940183542386732,1
2293,28,138.97172793669216,768.5548446087138,Month-to-month,Fiber optic,No,No,Yes,Electronic check,1,0.4151628665067797,0
2294,58,80.47670630581723,7559.630613200646,Two year,Fiber optic,No,Yes,No,Credit card,4,0.7184430970096294,1
2295,43,28.214476305687107,4186.565465366621,One year,DSL,No,No,No,Mailed check,9,6.408291670319029,1
2296,41,97.76437499200871,687.7412325383933,Two year,No,Yes,No,Yes,Mailed check,7,-1.1328228987143563,0
2297,39,98.23742532229622,6550.947345538309,One year,No,Yes,No,Yes,Electronic check,2,2.2977501309424504,1
2298,49,28.385098629253033,6961.2011184145895,One year,Fiber optic,No,No,No,Mailed check,5,-3.841192227677883,0
2299,17,146.42792443237607,5151.454657394911,Month-to-month,DSL,No,Yes,No,Mailed check,1,14.050942161260139,1
2300,70,90.72389548829483,3635.320828922085,Two year,DSL,Yes,No,Yes,Electronic check,7,1.3461535419647248,0
2301,70,92.77344388336935,5331.166797356224,Month-to-month,DSL,No,Yes,No,Mailed check,8,12.000842671621719,0
2302,65,87.61500388531128,5682.801196070476,Two year,DSL,Yes,No,No,Mailed check,0,5.598911881399966,0
2303,5,99.3951313538006,7154.936668879147,One year,Fiber optic,Yes,No,Yes,Electronic check,3,-0.4357568542459571,1
2304,2,54.358967860588145,7651.307274960431,One year,No,No,No,Yes,Electronic check,5,-1.1314485199420243,1
2305,22,57.341375236729306,4163.1353658882,Month-to-month,DSL,No,Yes,No,Credit card,1,8.899214897660283,0
2306,57,86.47408167349725,6408.106814859844,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,5,14.29737615267284,0
2307,66,124.86916111926534,7719.625492334074,Two year,DSL,Yes,No,Yes,Credit card,6,-1.338605589416546,1
2308,16,26.482394944243254,1294.8223713610314,Month-to-month,Fiber optic,Yes,No,No,Credit card,5,-2.6915756660650936,1
2309,51,98.44254758863198,244.31705471644582,Two year,DSL,No,No,No,Bank transfer,9,2.7419869081986086,0
2310,39,124.88115852582082,6964.813805501522,Two year,Fiber optic,No,No,No,Electronic check,9,2.8762109389055173,1
2311,40,40.39924536483953,1642.6593326525701,Month-to-month,Fiber optic,No,No,No,Bank transfer,7,11.125059473839052,1
2312,38,21.95293045747362,435.5822563912275,Month-to-month,DSL,Yes,No,No,Electronic check,4,4.377785889659112,0
2313,60,60.652728368389546,1364.759487493812,One year,No,No,No,Yes,Bank transfer,2,-3.7507762329538274,0
2314,59,96.45868187484776,3134.507798825777,Two year,Fiber optic,Yes,No,Yes,Electronic check,1,13.413353834153995,0
2315,10,37.9768125426172,1832.1990425813826,One year,DSL,No,No,Yes,Mailed check,1,2.463757871011576,0
2316,64,75.39590822642312,2511.5036698935,Month-to-month,DSL,Yes,No,No,Mailed check,1,8.370634609884057,0
2317,63,91.80179465865614,7804.823006297366,Two year,DSL,No,No,No,Credit card,9,8.349765431103302,0
2318,49,97.85480231845123,5664.8037988843425,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,4,-3.873158428547565,1
2319,64,55.67352373004877,5726.314653200311,Month-to-month,DSL,No,No,Yes,Credit card,9,-4.927906816854195,1
2320,32,72.00385267821788,848.0144603505903,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,3,-3.2392594331164593,0
2321,7,121.18409977878264,5883.5771215992645,One year,No,Yes,Yes,Yes,Electronic check,1,14.130622659302546,1
2322,21,142.35791023568913,5940.820230346909,Month-to-month,DSL,No,No,Yes,Electronic check,4,10.87985898087225,1
2323,20,132.04444304537344,5311.985645412395,One year,No,Yes,No,No,Bank transfer,6,-2.359754465491799,1
2324,26,93.35685522534615,1904.646738383213,Two year,Fiber optic,No,No,Yes,Bank transfer,4,7.297397297976392,0
2325,68,73.33806438271304,3441.985814749261,One year,No,No,No,Yes,Mailed check,7,7.2394750101858385,1
2326,15,63.28435986828437,6785.58399189004,One year,Fiber optic,No,No,No,Bank transfer,5,-4.988818121941508,1
2327,14,36.244353590922344,5394.592871790948,Month-to-month,No,Yes,No,No,Mailed check,8,3.5812853698239486,0
2328,27,33.85166213809469,5888.873796499228,One year,Fiber optic,No,No,Yes,Bank transfer,9,9.235509412035562,1
2329,40,109.4864912387755,4740.25776099389,Month-to-month,DSL,No,No,No,Mailed check,4,-1.2641430576525647,0
2330,58,53.77327410225085,3651.7341329830497,One year,Fiber optic,No,No,No,Credit card,7,12.018076639894058,0
2331,28,53.10601923621808,6096.510879530155,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,5,8.206097881986627,0
2332,26,149.76535708211213,636.6139334938092,Month-to-month,DSL,No,No,No,Credit card,6,-4.861514058708951,1
2333,63,44.4303745235934,5417.969788964087,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,7,12.09828360222717,0
2334,66,39.24776873354786,7977.915612020365,Month-to-month,DSL,No,No,Yes,Electronic check,3,-4.61199940956795,1
2335,25,32.829079608789684,6263.51624279745,One year,Fiber optic,No,No,Yes,Mailed check,3,12.758576083197113,0
2336,3,95.3746948716835,2395.4517414618967,One year,Fiber optic,No,No,No,Bank transfer,5,1.6743771513973442,0
2337,44,101.62229738027318,2294.7740081725065,Month-to-month,No,No,No,Yes,Credit card,1,8.973005104439569,1
2338,42,67.47963041339466,5371.027023688325,One year,No,No,No,No,Bank transfer,8,10.748619374234805,1
2339,6,89.60373361649081,7177.24863036739,One year,Fiber optic,Yes,Yes,No,Bank transfer,7,0.6253763991454768,1
2340,39,122.49193902283864,4665.802952697959,One year,DSL,No,Yes,Yes,Electronic check,1,2.128736668139526,0
2341,52,126.35354188182728,4266.478068643461,Two year,No,No,No,No,Mailed check,0,5.190834866446652,1
2342,23,144.5285698430343,1367.0346573650036,Month-to-month,No,No,No,Yes,Electronic check,9,6.653830635958169,1
2343,50,127.15483816997369,5752.109947342551,Month-to-month,Fiber optic,No,No,Yes,Mailed check,3,0.8408381215434453,0
2344,43,93.42938677326546,5648.159095139337,One year,No,No,No,Yes,Bank transfer,3,14.847907376905315,0
2345,19,43.35540555878998,7738.915999437397,Two year,Fiber optic,No,No,Yes,Mailed check,1,9.740093464445438,0
2346,69,32.96926250136951,2471.5182560147487,One year,DSL,No,No,Yes,Electronic check,4,0.4830401964005766,1
2347,51,27.086545688411697,6075.919263303501,Two year,Fiber optic,Yes,No,No,Credit card,2,7.808643825353611,1
2348,11,106.64835813209989,3529.115563461269,Two year,DSL,No,No,Yes,Electronic check,2,3.7074240228522974,1
2349,12,124.9797132017391,4511.935053767466,One year,DSL,Yes,No,Yes,Electronic check,9,12.206577830901292,0
2350,8,86.12891358893027,6549.98545924441,One year,DSL,No,No,Yes,Electronic check,2,1.5790014155364007,1
2351,24,27.11284272837319,1853.7608556499072,One year,DSL,No,Yes,Yes,Credit card,3,-1.2429202369351255,0
2352,41,89.61117469687396,2808.663042266578,One year,DSL,No,No,Yes,Bank transfer,4,-4.077274824299262,0
2353,36,141.64740399819155,6209.138494561016,One year,DSL,Yes,No,Yes,Electronic check,3,14.686184637355616,0
2354,55,97.68971482121987,4606.617530774101,Two year,Fiber optic,No,Yes,Yes,Electronic check,8,2.1844334722759946,0
2355,9,125.22557350016594,830.1410435500546,One year,Fiber optic,No,No,Yes,Electronic check,3,-0.5896306319549378,1
2356,47,124.01984429092758,3498.468347550253,Month-to-month,DSL,Yes,No,Yes,Credit card,6,4.835369468549871,0
2357,15,141.17678297148487,4734.403172486829,Two year,No,No,Yes,Yes,Credit card,9,0.8327864408976442,0
2358,48,120.12973953448353,7285.186799915916,One year,No,Yes,No,Yes,Credit card,4,-0.34199931353132484,0
2359,42,117.20106682170164,1589.0555945152455,Two year,Fiber optic,Yes,No,No,Bank transfer,9,7.3276900039845305,0
2360,60,50.43334644618328,6467.028450182114,One year,DSL,Yes,No,No,Mailed check,8,-3.503031851727625,0
2361,70,27.79027019174059,1131.9334163050717,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,8,5.179858992662867,1
2362,12,87.287930456995,2013.661714598877,Month-to-month,No,No,No,Yes,Bank transfer,7,2.7486260268937324,1
2363,2,36.176447033078176,2022.416679571972,Two year,Fiber optic,Yes,No,Yes,Bank transfer,5,5.650585974952975,0
2364,7,145.08546391613885,7032.085647679778,Month-to-month,DSL,No,Yes,Yes,Mailed check,5,1.4088124627779086,1
2365,3,57.690219142293714,1672.2397669183981,Two year,DSL,No,No,Yes,Electronic check,1,6.406418418496223,1
2366,3,130.8827464399581,6316.989743184732,Month-to-month,No,No,No,Yes,Credit card,6,-3.363629112508313,1
2367,27,70.39120127631972,3748.2716187549972,Two year,Fiber optic,No,No,Yes,Bank transfer,8,2.5231791221872353,0
2368,40,62.015252481459065,7992.817065598755,Two year,Fiber optic,No,No,Yes,Credit card,8,-0.25002783507728843,1
2369,33,141.57061440896075,6728.822839351633,Two year,DSL,No,No,Yes,Credit card,1,3.7617942651029423,1
